crash_record_id,crash_date_est_i,crash_date,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,lane_cnt,alignment,roadway_surface_cond,road_defect,report_type,crash_type,intersection_related_i,private_property_i,hit_and_run_i,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,photos_taken_i,statements_taken_i,dooring_i,work_zone_i,work_zone_type,workers_present_i,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location,year,month,day_of_week
17c3b575a71d75d4a65510d37f08d5b63519b5b43858727ac4c8279be7c3b73310065f400222a3111b79d5cf413e5d21837d3e7e786d72c944618d7309b8919f,,2025-02-26 14:40:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,HEAD ON,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-26T14:40:00.000,FAILING TO YIELD RIGHT-OF-WAY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",4650,W,ADAMS ST,1113,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14,4,2,41.8781843384,-87.7424177907,POINT (-87.742417790728 41.878184338362),2025,2,Wednesday
7f571b3ae1d475d809d5d246ec19a28aaebcc83181ff35e45d696edbc39a5771c24e0cf2cab51120c031ee873751b8a2309c0f1c24c35b4f8bd9c749976f5562,,2025-02-26 14:40:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",2025-02-26T15:15:00.000,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2037,W,GREENLEAF AVE,2424,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,4,2,42.0099583057,-87.6817059182,POINT (-87.681705918223 42.009958305732),2025,2,Wednesday
469be244ed14a4a3f0e5c3a71e157876600a0d559662e572b94b710ef3128508288b1829100749b8a5fd6d218fbd1122c5e568399fa4a9496a421bccb4a91715,,2025-02-26 14:30:00,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-02-26T15:30:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1220,N,CLARK ST,1821,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,4,2,41.9045377201,-87.6316127242,POINT (-87.631612724157 41.904537720136),2025,2,Wednesday
c7f597ea5450cff7484bcb125ad19977a7b3ba4090ea1edf3998d3dc0912003bc0d41e34cb5927807d7c88d45b06aa2f4c5c1acbf26733ca8c7b0b9cc43fc78e,,2025-02-26 14:30:00,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-26T16:20:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,6850,W,BELMONT AVE,1632,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14,4,2,41.938237376,-87.7977603483,POINT (-87.797760348252 41.938237375991),2025,2,Wednesday
1b4fbe61b1406c25f6b2362962376f1134318996beafb6793d24f157383e9cb97a517ecf216a5ffae9a271f1934e5c1f4ea28f7437df3e3611565a0656e156c7,,2025-02-26 14:15:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,2025-02-26T16:25:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,737,N,MICHIGAN AVE,1833,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,4,2,41.8960360501,-87.6241310327,POINT (-87.624131032735 41.896036050119),2025,2,Wednesday
f4d590a4bcd332ed1c5380655182982565ca5baec27bc1c9fa4ec9f7ea072d1cbc020640ba0eb240fc204be97893ff8f9e7117171df52b143e9efabf968d0b39,,2025-02-26 14:15:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-26T16:04:00.000,NOT APPLICABLE,NOT APPLICABLE,3407,W,MADISON ST,1123,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,4,2,41.8808046152,-87.7113754959,POINT (-87.711375495917 41.8808046152),2025,2,Wednesday
06fc5ba36a40a37801aba0ad97e78ed67eafaba0bf85c99407e6aab1ef2dac1994d38d6297af3d39e5a2bff6b30154fe6c290552bc00c61df32cc86aba07a3da,,2025-02-26 14:09:00,25,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-26T14:09:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,3637,N,ELSTON AVE,1733,Y,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,4,2,41.9474268678,-87.709800115,POINT (-87.709800115033 41.947426867769),2025,2,Wednesday
3062f2e75f0217c96023c62b9a2cde2d88f73f2eac0ad1b9dab221377c1cf9dc5a57e082faf8f45fc8203557c1d7b80dcb5adbeda92a043001d12b0468a65332,,2025-02-26 14:05:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-26T14:30:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,4400,W,55TH ST,815,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,4,2,41.7932260121,-87.733024083,POINT (-87.733024082995 41.793226012108),2025,2,Wednesday
0361bf9c9cf02f10da227e41f301806f74dfba306297f5f40b437ec44388bd5eb4e8a578ba099384fd367f126be621a08123427c49197ac0c4a85d0a0e396ed4,,2025-02-26 14:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",2025-02-27T13:40:00.000,FOLLOWING TOO CLOSELY,NOT APPLICABLE,4600,S,WESTERN AVE,922,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,4,2,41.8102069793,-87.684636304,POINT (-87.684636303983 41.810206979261),2025,2,Wednesday
399aacd520625fb2054d58e9f5c8d394f4dba86436c3c35e24b8a61151645171197ef978a7d43cdb00cd23c87839bebeda56ee09191fe5adfe79ac6a601e1fe8,,2025-02-26 13:56:00,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-26T14:55:00.000,NOT APPLICABLE,NOT APPLICABLE,5021,N,CALIFORNIA AVE,2031,,Y,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13,4,2,41.9728099515,-87.6986829511,POINT (-87.69868295109 41.972809951519),2025,2,Wednesday
8b176a055bf48643334db96f08097962e38251b2656bddbb24f486111de31eb1285ee791fd67fa7b8ce61e76fe981dc37df057d44f318ed45848b5cd1fd32f8b,,2025-02-26 13:43:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-26T13:54:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,1200,W,87TH ST,613,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,4,2,41.7360440895,-87.6534042418,POINT (-87.653404241798 41.736044089544),2025,2,Wednesday
8636d1abb5dc1576da4947c92fe5a0c4dfb28648eed89c2bd0029bb2ab635c48865353de5e0229e34ee4f0f6f5a24b913a6f6aee189b3c927231f7cb719c0c34,,2025-02-26 13:40:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-26T14:32:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,4634,N,MONTICELLO AVE,1723,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,4,2,41.9657128532,-87.7195435822,POINT (-87.719543582161 41.965712853215),2025,2,Wednesday
d5933de4fda31ea746a2a2e73702b2cb12f02e08d62b5fc7a75f6c3efbe2415e6314eb252506c465de645aa0449d1e60f7c2268acb28abe40e57d2d8222366ff,,2025-02-26 13:15:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-26T14:11:00.000,IMPROPER LANE USAGE,IMPROPER LANE USAGE,9720,S,MORGAN ST,2223,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,4,2,41.7169274984,-87.6480994413,POINT (-87.648099441289 41.716927498368),2025,2,Wednesday
dd43c3e28798f1f475388db6f1add32cd0b15edaa6a14b0dcd59af3bc0ac30184c32020fa74e64d2ffe37ac4780471213920ef8d5d4d979f7b61046a00cdca34,,2025-02-26 13:15:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,2025-02-26T13:16:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5101,S,TRUMBULL AVE,822,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,4,2,41.8006473658,-87.7097321247,POINT (-87.709732124678 41.80064736576),2025,2,Wednesday
f679529fb5f3c78e7ffd802cd6906d240bd073ea5fb8ba7e4c69407450fa6814838bae61ee7bba0ca45ac8021aacadaef0b2ae2f581a10841f91dca4320e7e6f,,2025-02-26 13:10:00,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",2025-02-26T14:15:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1420,S,DAMEN AVE,1233,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,4,2,41.8624477615,-87.6762874059,POINT (-87.676287405903 41.862447761458),2025,2,Wednesday
09a5cdbd489a1dd6013bcd7f887d740ba80800b2d96348d461f7cdafec58f4f8920b37827088f6e946a11ba3a0180bff8af7c62e0d1c80b554fcfe93a8420207,,2025-02-26 13:00:00,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,PARKING LOT,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",2025-02-26T13:55:00.000,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,1,N,HALSTED ST,1224,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,4,2,41.8818156316,-87.647214717,POINT (-87.647214717041 41.881815631642),2025,2,Wednesday
2277c738868784ec285047f5516e7eeb0786246a9ecd40ce266d777f01542ce7a7554177aa101a0555bedddc015f1f66953c69f4560f29aa383a7b3f940eb27d,,2025-02-26 13:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-02-26T13:49:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,5523,N,LINCOLN AVE,2011,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,4,2,41.9820758346,-87.6931174469,POINT (-87.693117446891 41.982075834555),2025,2,Wednesday
11983ae0f4916a304adaaf1ca0a5c96ef760f87d985c39072d87d441c3533edb45bbfe78e4a1f8a575f6a14566c19f191c4fb583f3cae8fc60caec66afcf186f,,2025-02-26 12:48:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,2025-02-26T12:48:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5901,S,MORGAN ST,712,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,4,2,41.7868671095,-87.6496788646,POINT (-87.649678864623 41.786867109468),2025,2,Wednesday
e9b91acf19a0b318b3ce34ae7b015a5d8228205b51fa3b6b3a05a560553a0587fb5b7bf6d33ad094ddaa4a5d4fe5d959e40a5ff51860c683c2a7befa828aea71,,2025-02-26 12:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-02-26T12:49:00.000,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,7558,N,CLARK ST,2424,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,12,4,2,42.0193007607,-87.6764261525,POINT (-87.676426152507 42.019300760677),2025,2,Wednesday
f496e6d9ccfce0da64c29d50d59f4f079f63e4e76c234219dcd143477faae5fd4894217f3c26cafaa11cc5ca3cb5c94f8a6f4ec92c173aa498f0b95632b161b4,,2025-02-26 12:40:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-26T12:41:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,26,W,114TH ST,522,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12,4,2,41.6872341136,-87.623959877,POINT (-87.623959876988 41.687234113593),2025,2,Wednesday
acf65045cc3d4c84e8d3e688eef546f3978bcff7b048b61ac2f316ab60c9609642506f98a82e357648e71617862540658e59c90e5e45748eb7635101d4c53b99,,2025-02-26 12:35:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,2025-02-26T12:50:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,1836,N,CICERO AVE,2533,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,4,2,41.9144033805,-87.7461536919,POINT (-87.746153691904 41.91440338049),2025,2,Wednesday
15d517d5ec7b991ef08dbd73810fbd462da381ed82360bc98fee9a3015389345577ac6564e147bc9724ba29c399356960be892c832799098a36883c11275e213,,2025-02-26 12:30:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",2025-02-26T12:55:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,2200,W,99TH ST,2213,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,4,2,41.7138375634,-87.6770647132,POINT (-87.677064713155 41.713837563393),2025,2,Wednesday
dbb018a40ef51c9446e08aeeedab0a498bd5b3e8fc6331d99f30ac3807077ce65446188a20571b0e614a1cc552fd90935166faef47a951f8c6b2d5c2635700db,,2025-02-26 12:30:00,35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-27T11:50:00.000,NOT APPLICABLE,NOT APPLICABLE,7499,N,WESTERN AVE,2411,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,4,2,42.0174051945,-87.6900498097,POINT (-87.690049809668 42.017405194479),2025,2,Wednesday
cf0e5605eee930bba27367031b93cdf8090402b3221d9e1bb293cb92ff13dd244e1a920436ca554327c39dae02ab4a6815365c4520924d9e25002ee9de34cd94,,2025-02-26 12:23:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-02-26T13:33:00.000,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,3210,N,SHERIDAN RD,1925,,,,,,,2,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,1.0,0.0,12,4,2,41.9404876175,-87.6397071497,POINT (-87.639707149712 41.940487617483),2025,2,Wednesday
dcdbad64166815099f225b1da0411e2059613909a05d0cfb43038b40bee4a4d4f259dbf3e2a4d41f809bf5ae524a9a6fcbdf0ec1a79808f5ee9e2fa9f381e390,,2025-02-26 12:19:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,N,,Y,"$501 - $1,500",2025-02-26T12:29:00.000,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",4401,S,DREXEL BLVD,222,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,4,2,41.8149344822,-87.6038650695,POINT (-87.603865069461 41.814934482201),2025,2,Wednesday
e4fb539d93b174072168c545c8650e53868b383c51c1c55851899673f803c6b6464c1e8e5d336c310c842f18b45d13626f60225607c9d0088e49bfad0a701687,,2025-02-26 12:14:00,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-26T12:15:00.000,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,3027,W,ROSCOE ST,1733,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,4,2,41.9426465451,-87.7040020865,POINT (-87.704002086532 41.942646545137),2025,2,Wednesday
1954d40c63f4f7ec2a8b3ee243fcf10c03447295adc5a0a1ce120e708b3480c293193104cc78a6566dd4876ffd85d73bd90667da1325c9bf0c5065287f6a821b,,2025-02-26 12:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-02-27T12:30:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,2366,W,95TH ST,2221,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12,4,2,41.7210477089,-87.6820048306,POINT (-87.682004830585 41.721047708948),2025,2,Wednesday
6bbba7160737b9ac5cc782c2469ee4f263d03defb8c0ab19c5d7928b8089e06d296a4d4795d737c53622b5147f8b386ec7cd491e65f41fcc899d868cb7eb8a20,,2025-02-26 11:58:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",2025-02-26T13:50:00.000,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,859,N,HAMLIN AVE,1112,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,4,2,41.8971490718,-87.7211019289,POINT (-87.721101928852 41.897149071819),2025,2,Wednesday
1ed2f978955caaf8d64baa2beeefb3ac5e9c463218ca3625a3f34508b7f6077c2ce30a9394edd76bf024e3fc1d81fcc4aced092607360c92e016adc0e0144b84,,2025-02-26 11:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-02-26T11:55:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4401,W,OGDEN AVE,1013,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11,4,2,41.8475777077,-87.7343843448,POINT (-87.734384344751 41.847577707741),2025,2,Wednesday
93cef2c7a675383ff3919ce0d18df436b1507c71046cef0b557483f1ef01554cd77ee1dc50e7d699ba3cc98cd30fd3ce2741eaae9c0ef30efc9fadc08ac7c846,,2025-02-26 11:45:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-27T12:30:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,365,E,CHICAGO AVE,1833,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,4,2,41.8967153693,-87.6179231961,POINT (-87.617923196129 41.896715369264),2025,2,Wednesday
759f42f4daa7b6232449968eefefc82b11af167b1a44d4b12c9e7af4e393e751c9ac1f8f61e417570d2e5b720b0404b61ef86911f762c0e7bad22f00ce2453ec,,2025-02-26 11:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-26T13:30:00.000,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,375,E,CHICAGO AVE,1833,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,4,2,41.8967201137,-87.6175675066,POINT (-87.617567506554 41.896720113748),2025,2,Wednesday
11d8978ac49c4d1d33090dc8c96311a8cacf55a038c48abbb2d41d5e0933b30f7466b9541e3c2626a6d6f47b74a3ce58fa3736bea2346c1d737a43b6ee82b460,,2025-02-26 11:32:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-26T11:47:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2202,N,LINCOLN AVE,1812,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,4,2,41.9219389989,-87.6440725095,POINT (-87.644072509547 41.921938998879),2025,2,Wednesday
4e186b5475872616373f473e7288aad7c90e571ef06fa7efa4133734ff775a80c89f6a9ac829901333d32a91dc964dd43ce9c3080add867f347fc68d7e26f621,,2025-02-26 11:30:00,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-26T13:37:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,5401,N,ELSTON AVE,1621,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,4,2,41.9795935502,-87.7585892718,POINT (-87.758589271767 41.979593550153),2025,2,Wednesday
bc01819e458dfb33fbe5268176e316dae3b8214c4a857369ea6e61b5c5b8dca17fdbd28c1e98e84fcc15b824903790cb909ef792022ebca182ae319f82a820c4,,2025-02-26 11:30:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-26T13:29:00.000,NOT APPLICABLE,NOT APPLICABLE,1439,W,CORTEZ ST,1213,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,4,2,41.9005597491,-87.6640971826,POINT (-87.664097182574 41.900559749148),2025,2,Wednesday
